,YOB,Income,Lon,Lat,Apl_Year,gender,Accepted
3370,1922,8717,-86,46,2018,1,False
3371,1972,8557,-82,25,2017,0,False
3372,1967,8816,-87,24,2017,0,False
3373,1912,9191,-87,25,2017,1,True
3374,1996,5884,-97,29,2018,0,True
3375,2006,9055,-82,38,2017,1,False
3376,1943,5480,-90,29,2016,1,False
3377,1943,5279,-82,37,2016,0,False
3378,1944,6006,-95,24,2017,0,False
3379,1917,7294,-95,29,2018,0,True
3380,1989,2892,-97,28,2016,1,True
3381,1977,2788,-84,26,2017,1,True
3382,1975,3298,-90,26,2016,0,True
3383,1949,2006,-84,25,2016,0,True
3384,2010,6431,-97,38,2018,0,False
3385,1972,3423,-97,28,2017,0,True
3386,1990,5820,-94,46,2016,1,False
3387,1994,1528,-84,26,2018,0,False
3388,1999,3562,-90,26,2016,1,True
3389,1986,5530,-90,25,2016,1,True
3390,1921,3548,-95,28,2016,0,True
3391,1916,1608,-97,46,2016,0,True
3392,1971,5255,-90,25,2018,0,False
3393,1941,9024,-94,29,2016,0,False
3394,1953,8007,-90,29,2017,0,False
3395,1942,2713,-84,25,2016,1,True
3396,1992,6089,-82,21,2017,0,True
3397,1995,2888,-82,29,2018,0,False
3398,2012,9826,-99,38,2017,1,False
3399,2006,1027,-87,26,2016,1,True
3400,2010,6501,-81,38,2016,1,True
3401,1993,1146,-81,26,2018,0,True
3402,1954,5382,-81,29,2018,1,True
3403,1929,6844,-81,21,2017,0,False
3404,1915,9044,-84,24,2017,0,False
3405,1985,8302,-94,42,2016,0,True
3406,2005,8875,-97,46,2016,1,False
3407,1918,9758,-81,21,2016,0,False
3408,1935,8837,-82,25,2017,1,False
3409,1953,8421,-99,29,2016,1,False
3410,1995,4083,-97,21,2016,0,True
3411,1963,5935,-84,38,2016,1,True
3412,1970,2552,-97,24,2017,1,True
3413,1959,4768,-95,21,2017,1,False
3414,1917,7291,-99,28,2018,0,True
3415,2013,5169,-90,28,2018,1,True
3416,1939,3820,-99,25,2016,1,True
3417,1947,5323,-86,38,2017,0,False
3418,2003,6718,-95,29,2016,1,False
3419,1986,9306,-99,28,2017,0,False
3420,1936,6956,-87,37,2018,1,False
3421,1918,5126,-81,46,2016,1,True
3422,1943,4772,-86,38,2016,1,True
3423,2005,4525,-95,21,2018,1,False
3424,1978,6788,-84,24,2018,0,False
3425,1917,5770,-90,21,2018,0,True
3426,1948,1482,-95,29,2018,0,True
3427,1984,9099,-99,21,2016,0,True
3428,1970,9112,-84,46,2016,0,False
3429,1985,8944,-94,25,2017,1,False
3430,1934,1420,-82,21,2016,0,True
3431,1935,7295,-97,38,2018,0,False
3432,1995,6762,-87,21,2016,1,True
3433,1993,7915,-86,21,2018,1,False
3434,1970,2843,-87,28,2018,1,False
3435,1966,7645,-86,38,2017,0,False
3436,1994,5696,-95,24,2018,0,False
3437,1996,4156,-84,25,2018,0,True
3438,1981,8080,-94,46,2016,0,True
3439,1954,9246,-81,21,2016,0,False
3440,1988,5162,-97,25,2018,0,True
3441,1988,6219,-94,29,2018,0,False
3442,1983,1774,-94,21,2016,0,True
3443,1915,4109,-87,38,2016,0,True
3444,1926,3159,-82,46,2018,1,True
3445,1992,7232,-90,38,2018,0,False
3446,2003,4296,-94,46,2017,1,False
3447,2014,2121,-97,37,2016,0,True
3448,1949,4931,-94,26,2016,1,False
3449,2009,9919,-90,29,2018,1,False
3450,2004,4011,-99,37,2017,0,False
3451,1948,9212,-87,25,2017,0,False
3452,1988,8596,-94,38,2017,0,True
3453,2009,8464,-82,29,2018,0,True
3454,1990,9942,-86,24,2017,0,False
3455,1981,2116,-97,42,2016,1,True
3456,1990,7899,-82,26,2017,0,False
3457,1993,6059,-87,21,2016,1,True
3458,1949,4862,-99,42,2017,1,False
3459,2004,4709,-87,46,2018,1,False
3460,1999,9515,-82,38,2017,0,False
3461,1925,5698,-95,37,2018,0,False
3462,1971,7533,-90,38,2017,1,True
3463,1914,7427,-97,37,2018,1,True
3464,1910,7829,-97,21,2016,0,True
3465,1979,8523,-82,38,2018,1,True
3466,1936,1209,-99,29,2018,1,True
3467,1917,6825,-95,46,2018,1,True
3468,1989,7315,-97,24,2017,1,False
3469,1986,7278,-90,26,2016,1,True
3470,1985,9426,-86,24,2018,0,True
3471,1920,9437,-94,26,2016,0,True
3472,1948,8496,-95,26,2016,1,False
3473,1927,1105,-82,46,2017,1,True
3474,1953,3041,-99,28,2016,1,True
3475,1920,2919,-86,46,2018,1,True
3476,1991,1625,-95,29,2016,1,True
3477,1975,6682,-90,37,2017,1,False
3478,1958,7688,-94,21,2017,0,False
3479,1923,2623,-90,37,2016,0,True
3480,1961,9743,-82,37,2018,0,False
3481,1949,3980,-97,26,2017,1,False
3482,1979,8900,-97,37,2016,1,False
3483,1939,4418,-90,28,2017,0,False
3484,1951,4328,-81,42,2018,0,False
3485,1997,9819,-90,29,2016,0,False
3486,1916,9198,-94,46,2016,1,False
3487,1966,9116,-84,42,2018,1,False
3488,1951,7082,-81,21,2018,0,False
3489,2009,5990,-82,24,2018,0,False
3490,1927,6951,-81,24,2016,0,True
3491,2005,2312,-86,42,2017,1,False
3492,1921,4048,-81,26,2017,0,True
3493,2007,8397,-99,42,2018,0,False
3494,2014,5034,-84,26,2017,0,True
3495,1924,4296,-94,24,2018,1,True
3496,1920,3309,-97,28,2017,0,True
3497,1919,4835,-82,46,2018,1,True
3498,1910,3382,-87,38,2017,0,True
3499,1914,6088,-99,26,2017,0,False
3500,2007,9651,-81,38,2018,1,False
3501,1943,8432,-97,29,2017,1,False
3502,1920,9346,-90,24,2016,1,False
3503,2012,8512,-90,24,2016,0,False
3504,1981,2175,-86,46,2018,0,False
3505,1959,1310,-99,21,2018,0,True
3506,1969,6718,-95,38,2018,0,False
3507,1975,1325,-84,42,2017,0,True
3508,1949,9079,-81,46,2018,1,False
3509,1913,7781,-97,24,2017,1,True
3510,1967,4284,-84,29,2016,0,False
3511,1955,5046,-97,21,2017,1,True
3512,1937,1183,-90,37,2016,0,True
3513,2016,9031,-86,42,2016,1,True
3514,1911,4614,-81,25,2016,0,True
3515,2002,3716,-84,29,2018,0,False
3516,1972,8708,-97,38,2016,1,False
3517,1975,2594,-90,38,2018,1,False
3518,1913,3601,-94,24,2017,0,True
3519,1949,3412,-94,37,2017,1,True
3520,1925,8203,-94,37,2016,0,False
3521,1949,9218,-84,28,2017,1,False
3522,1970,1855,-84,28,2016,0,False
3523,1969,9587,-84,28,2017,0,False
3524,1976,8250,-90,46,2017,0,True
3525,1937,1971,-86,46,2016,1,True
3526,2016,5543,-84,42,2016,0,True
3527,1972,2313,-82,37,2017,1,True
3528,1932,6373,-90,29,2017,0,True
3529,1982,7264,-81,42,2016,1,False
3530,1989,5237,-97,21,2018,0,False
3531,1953,2503,-99,21,2016,0,True
3532,2003,8617,-82,24,2017,0,False
3533,1913,5120,-87,46,2017,1,True
3534,1913,6626,-97,25,2018,0,False
3535,1984,7824,-99,21,2017,1,False
3536,1959,1498,-84,24,2017,0,False
3537,2001,5539,-94,25,2016,0,False
3538,1999,5572,-99,28,2016,0,False
3539,1942,7249,-94,37,2018,1,False
3540,1952,2889,-97,21,2016,0,False
3541,2012,1338,-87,37,2017,1,True
3542,1996,1147,-90,25,2017,0,True
3543,1934,9089,-84,24,2017,1,False
3544,1999,9223,-87,28,2016,1,False
3545,1962,9293,-99,37,2017,0,False
3546,1970,1486,-87,28,2018,0,False
3547,2011,3182,-99,28,2018,1,True
3548,1935,5966,-86,46,2016,1,True
3549,1945,7252,-86,29,2017,0,False
3550,1951,3786,-87,29,2018,0,False
3551,1950,4297,-84,28,2018,0,True
3552,1967,1614,-84,42,2017,0,True
3553,1964,1719,-95,37,2017,0,True
3554,1970,8690,-82,46,2016,1,False
3555,1980,7945,-90,46,2018,1,True
3556,1930,5858,-90,25,2016,1,False
3557,2001,7376,-97,29,2018,0,False
3558,1943,4583,-94,29,2016,0,True
3559,1944,7061,-84,46,2017,0,False
3560,1930,6607,-84,38,2017,0,False
3561,1928,7081,-82,38,2017,0,True
3562,1940,1282,-90,25,2017,1,True
3563,1975,9997,-95,38,2016,0,False
3564,1985,5930,-95,37,2018,1,False
3565,2004,3396,-87,24,2017,0,True
3566,2003,8566,-84,37,2017,1,False
3567,1950,2184,-82,21,2018,1,True
3568,1912,7408,-87,29,2017,1,True
3569,2008,1118,-82,37,2018,0,True
3570,2016,4701,-84,46,2018,1,True
3571,1990,4481,-97,46,2017,1,True
3572,1942,2313,-95,28,2017,1,True
3573,1930,2904,-99,29,2016,0,True
3574,1962,3939,-87,46,2016,0,False
3575,1982,6785,-82,42,2017,0,False
3576,1972,5561,-81,37,2018,0,True
3577,2004,3170,-87,46,2018,0,False
3578,1994,9205,-82,24,2016,0,False
3579,2001,9872,-90,26,2017,1,False
3580,1921,5560,-90,38,2017,0,True
3581,2014,6974,-95,24,2017,0,True
3582,1990,4932,-86,46,2018,0,True
3583,1968,4735,-97,28,2018,0,False
3584,1966,8323,-87,28,2018,1,False
3585,1939,8205,-97,28,2017,0,False
3586,1913,8261,-87,25,2017,0,False
3587,1919,6754,-94,29,2018,1,True
3588,1937,4068,-86,21,2016,0,True
3589,2008,4176,-94,38,2017,0,False
3590,1931,5350,-86,38,2017,1,True
3591,1966,6396,-86,46,2017,1,False
3592,1932,3185,-82,42,2018,0,True
3593,1943,6884,-94,37,2018,1,False
3594,1935,4963,-94,38,2016,0,True
3595,1983,4376,-99,29,2017,0,False
3596,1947,1646,-97,37,2016,0,True
3597,1957,8749,-84,38,2016,0,False
3598,1927,9899,-86,21,2017,0,False
3599,1955,6411,-84,28,2018,0,True
3600,2011,8200,-84,28,2018,1,True
3601,2002,9132,-86,37,2017,1,False
3602,1965,7476,-97,42,2017,0,False
3603,2004,3534,-84,26,2018,0,True
3604,1974,1438,-94,24,2018,1,True
3605,1956,9881,-86,38,2018,0,False
3606,1936,2400,-87,38,2016,1,False
3607,1941,9760,-90,42,2017,1,False
3608,1945,9796,-82,29,2016,0,False
3609,1965,3620,-94,46,2016,1,True
3610,2011,5017,-82,25,2018,1,True
3611,1959,1640,-86,46,2016,1,True
3612,1921,1122,-97,37,2018,0,True
3613,1950,5715,-82,26,2016,1,True
3614,1961,3043,-97,25,2018,1,True
3615,1922,4067,-95,38,2016,0,True
3616,1994,2411,-81,21,2016,0,True
3617,1985,1937,-90,29,2017,0,True
3618,1936,4005,-94,29,2018,1,True
3619,1987,3221,-87,29,2018,0,False
3620,1967,2947,-82,38,2016,0,True
3621,1983,7081,-82,26,2018,1,False
3622,1930,5307,-87,42,2016,0,True
3623,1940,1066,-99,37,2017,1,True
3624,1918,9891,-95,26,2018,0,False
3625,1925,7678,-84,28,2016,0,False
3626,1986,1730,-95,29,2017,1,True
3627,1957,5272,-95,24,2018,1,False
3628,2011,7771,-95,28,2017,0,False
3629,1974,9115,-97,29,2018,0,False
3630,1978,1365,-86,37,2018,0,True
3631,1941,3410,-99,26,2017,1,True
3632,1968,9503,-94,26,2016,0,False
3633,2011,8937,-87,38,2018,0,False
3634,1931,3763,-99,28,2016,0,True
3635,1918,4602,-99,28,2016,1,True
3636,1930,8089,-84,24,2016,0,True
3637,2016,5926,-97,38,2018,0,True
3638,1969,3942,-86,38,2017,0,False
3639,1996,5528,-81,46,2017,1,True
3640,1994,8655,-95,21,2016,1,True
3641,1941,2093,-84,46,2017,0,True
3642,2015,9759,-99,38,2016,1,True
3643,1999,8449,-99,29,2018,0,False
3644,1987,1151,-99,46,2018,1,True
3645,1992,5931,-81,29,2016,1,False
3646,1927,8309,-84,26,2017,0,False
3647,1923,5026,-84,21,2016,0,False
3648,1965,3171,-81,28,2018,0,False
3649,1991,7743,-94,28,2018,1,False
3650,1997,9724,-94,46,2016,1,False
3651,1912,3335,-81,42,2016,0,True
3652,1984,6723,-94,38,2017,0,False
3653,1953,3222,-97,29,2017,0,False
3654,1999,6142,-95,21,2016,1,False
3655,1960,4100,-99,26,2017,1,False
3656,1969,1145,-82,25,2017,0,False
3657,1919,3086,-87,25,2017,0,True
3658,1971,1822,-99,24,2017,1,True
3659,1979,7864,-86,42,2017,1,True
3660,2010,2822,-90,21,2017,1,False
3661,1942,4107,-99,28,2018,0,True
3662,1938,3615,-86,38,2016,0,False
3663,2001,8479,-90,37,2017,1,False
3664,1976,3448,-94,24,2018,1,False
3665,1910,1944,-87,46,2017,1,True
3666,1956,7193,-81,46,2017,1,True
3667,1975,8851,-87,42,2016,1,False
3668,1979,6146,-99,28,2018,0,True
3669,2004,7107,-95,29,2016,1,False
3670,1941,4276,-94,26,2016,0,True
3671,1924,2240,-87,29,2016,0,True
3672,1930,2768,-84,46,2017,0,True
3673,1971,5295,-86,46,2017,1,True
3674,1967,6998,-97,37,2018,0,False
3675,1953,8109,-81,24,2018,1,False
3676,1945,9732,-99,46,2017,1,True
3677,1928,6035,-86,37,2017,1,True
3678,1947,1642,-90,28,2018,0,True
3679,1959,9244,-87,38,2018,0,False
3680,1993,5123,-94,25,2017,0,False
3681,1923,5178,-87,25,2017,0,True
3682,2002,8896,-86,37,2018,1,False
3683,2014,1679,-99,37,2018,1,True
3684,2007,1903,-84,29,2016,0,False
3685,1995,4698,-87,26,2017,0,False
3686,1992,6702,-84,26,2017,0,False
3687,2016,5857,-81,29,2016,0,True
3688,1990,2631,-90,37,2016,1,True
3689,2000,5184,-84,28,2017,1,True
3690,1927,9442,-97,21,2017,0,False
3691,1995,4318,-90,26,2018,0,True
3692,1984,9842,-86,25,2016,0,False
3693,1972,5337,-99,26,2018,0,True
3694,2002,3221,-81,42,2016,0,False
3695,1953,2099,-95,46,2016,1,True
3696,1975,1611,-84,28,2017,1,True
3697,1950,6835,-82,25,2016,1,False
3698,1996,8602,-99,38,2018,0,False
3699,2005,9928,-97,28,2017,0,False
3700,1964,6827,-84,29,2017,0,False
3701,1987,1400,-95,25,2017,0,True
3702,1933,6569,-95,29,2018,0,True
3703,1932,4550,-95,38,2018,1,True
3704,1981,4419,-94,25,2016,1,True
3705,1934,5918,-87,25,2016,0,False
3706,1952,6488,-86,28,2017,1,False
3707,1982,7838,-99,26,2018,0,False
3708,1945,6921,-95,46,2016,1,True
3709,1971,4134,-82,21,2017,0,False
3710,1925,5589,-81,25,2018,0,True
3711,1995,7159,-95,38,2018,0,False
3712,1923,3728,-81,26,2018,0,True
3713,1937,7438,-81,21,2018,1,False
3714,2014,9462,-87,38,2017,1,True
3715,1925,6611,-97,25,2016,0,False
3716,1949,3208,-86,24,2018,1,True
3717,2006,9465,-99,37,2018,1,True
3718,1939,8359,-82,28,2016,1,False
3719,1949,3090,-82,21,2018,1,True
3720,1972,7405,-99,42,2018,0,True
3721,1961,9113,-84,37,2018,0,False
3722,1952,6804,-90,24,2016,1,False
3723,1995,6289,-95,38,2018,0,False
3724,2001,6565,-82,29,2018,0,False
3725,1915,2376,-84,28,2017,0,True
3726,2008,7376,-87,29,2017,0,True
3727,1932,9238,-90,46,2016,1,False
3728,1985,5514,-94,28,2016,0,True
3729,2011,4949,-81,46,2016,1,True
3730,1995,1727,-84,46,2016,0,True
3731,1934,9071,-95,37,2017,0,False
3732,1999,9991,-87,42,2016,0,False
3733,1949,8976,-84,46,2017,1,False
3734,1931,6023,-97,37,2016,0,True
3735,1998,5329,-86,37,2016,1,True
3736,1932,3162,-95,42,2018,0,True
3737,1966,8039,-87,37,2017,1,False
3738,2003,7133,-84,46,2018,1,False
3739,1944,4700,-82,25,2016,0,False
3740,1944,5328,-84,46,2017,0,False
3741,1976,4968,-97,28,2018,0,True
3742,1939,8703,-90,29,2017,1,True
3743,1996,7642,-87,24,2017,1,True
3744,1957,7960,-94,28,2017,1,True
3745,1934,4233,-97,26,2016,1,True
3746,1931,1058,-99,25,2018,0,False
3747,2009,2046,-97,25,2016,1,True
3748,1969,2928,-90,21,2018,0,False
3749,1967,8283,-99,29,2018,1,False
3750,1969,1836,-82,21,2018,0,False
3751,2007,6951,-84,21,2017,1,False
3752,1921,3359,-86,46,2016,1,True
3753,1960,6631,-99,24,2018,0,False
3754,1914,8679,-95,29,2018,1,True
3755,2000,5515,-82,24,2017,0,True
3756,2004,6421,-84,21,2016,0,False
3757,1940,2725,-97,38,2017,0,True
3758,1910,2717,-81,26,2016,0,True
3759,1918,7408,-97,29,2016,1,True
3760,2009,1519,-99,29,2018,0,False
3761,1910,8775,-86,46,2017,1,False
3762,1977,9040,-82,25,2017,0,False
3763,1945,5225,-99,46,2017,1,False
3764,1952,9526,-97,21,2017,1,False
3765,1923,1047,-81,28,2018,1,True
3766,1969,4251,-82,24,2018,0,False
3767,1964,3702,-84,28,2016,1,True
3768,1994,8738,-99,21,2017,1,False
3769,2015,8433,-82,29,2017,1,False
3770,2010,6376,-84,21,2016,0,True
3771,1986,4923,-97,37,2018,0,True
3772,1991,2322,-87,42,2018,0,True
3773,1963,8652,-94,38,2017,1,False
3774,1936,2181,-97,26,2017,0,False
3775,1946,9112,-82,28,2016,0,False
3776,1990,3305,-97,46,2016,0,True
3777,1950,8002,-87,37,2016,1,False
3778,1970,9596,-94,46,2016,0,False
3779,1936,4798,-94,29,2017,0,False
3780,1967,6173,-87,29,2016,1,False
3781,1949,9803,-86,38,2016,0,False
3782,1995,4943,-82,29,2017,0,False
3783,1986,9815,-81,46,2017,0,False
3784,1966,2470,-94,28,2018,0,True
3785,1954,3979,-97,29,2018,1,False
3786,2012,4113,-97,42,2017,1,True
3787,1973,1135,-86,25,2018,1,True
3788,1916,4191,-94,42,2017,0,True
3789,1984,5905,-90,38,2016,0,False
3790,1966,8015,-87,38,2018,0,False
3791,1912,4218,-94,26,2018,1,True
3792,2001,8977,-86,21,2018,0,True
3793,1953,3878,-81,38,2016,0,True
3794,1957,1024,-86,26,2016,0,False
3795,2009,5214,-95,29,2017,0,True
3796,1998,8080,-94,25,2018,0,False
3797,1970,5839,-90,46,2016,1,True
3798,1912,4081,-99,21,2017,1,True
3799,1921,3392,-97,21,2017,0,True
3800,1979,4501,-82,24,2018,1,False
3801,1944,4198,-82,29,2018,0,True
3802,1922,9214,-95,26,2017,0,False
3803,1971,1268,-82,28,2017,1,True
3804,1923,8444,-82,38,2018,0,True
3805,1918,9961,-90,26,2017,0,False
3806,1920,9273,-99,37,2018,0,False
3807,1941,3041,-86,37,2016,0,False
3808,1958,9680,-90,25,2016,1,False
3809,1985,2363,-82,24,2016,1,True
3810,1999,5036,-81,26,2016,0,True
3811,1911,6559,-82,26,2017,0,False
3812,1997,8842,-94,25,2017,1,False
3813,1946,4170,-97,26,2017,0,False
3814,1952,6505,-81,37,2018,0,True
3815,2007,3587,-90,38,2016,1,True
3816,1934,1283,-94,24,2016,0,True
3817,1947,5057,-94,21,2017,1,False
3818,1910,8885,-82,42,2016,1,True
3819,1938,8998,-87,28,2016,0,False
3820,1988,3563,-94,21,2018,0,True
3821,1940,5876,-95,26,2016,0,False
3822,1943,4915,-86,42,2018,0,False
3823,1982,4388,-84,29,2016,0,True
3824,1968,5543,-94,46,2018,1,False
3825,1988,7899,-95,29,2017,1,False
3826,2007,1513,-94,38,2016,0,False
3827,1949,8132,-84,46,2016,1,False
3828,1926,6125,-87,25,2018,0,True
3829,1916,5788,-82,28,2018,1,True
3830,1942,7518,-86,21,2016,0,True
3831,1961,7069,-86,42,2017,0,False
3832,1995,3423,-94,46,2016,0,False
3833,1983,9403,-84,37,2017,1,False
3834,1956,2037,-97,25,2016,1,True
3835,1911,3315,-99,24,2016,0,True
3836,1994,5870,-97,38,2017,0,True
3837,2014,5549,-87,38,2016,0,True
3838,2007,6744,-87,38,2016,0,True
3839,1970,9338,-99,37,2017,1,False
3840,1932,3605,-97,38,2017,0,True
3841,2015,8408,-84,21,2018,0,True
3842,1927,5972,-97,42,2018,1,True
3843,1956,6756,-82,42,2017,1,True
3844,1997,4730,-84,26,2017,1,True
3845,1939,9100,-86,25,2018,0,False
3846,1957,3402,-97,21,2018,1,True
3847,1915,3015,-99,46,2016,1,True
3848,1994,5675,-87,26,2018,0,False
3849,1961,5272,-81,42,2016,1,False
3850,1926,2948,-97,37,2018,1,True
3851,1950,9816,-99,26,2016,1,False
3852,1930,4180,-87,38,2018,0,False
3853,1918,1461,-86,28,2016,0,True
3854,1922,6260,-97,42,2017,0,True
3855,1953,2000,-94,38,2016,1,True
3856,2004,5416,-87,28,2017,0,True
3857,2001,2900,-94,25,2016,1,True
3858,2001,1826,-84,21,2016,1,True
3859,1959,6268,-87,42,2018,1,False
3860,1964,1519,-90,42,2017,1,True
3861,2002,2677,-86,37,2017,1,True
3862,1971,1739,-94,28,2016,1,True
3863,1988,6935,-84,21,2017,1,True
3864,1947,8255,-87,24,2017,0,False
3865,2003,8120,-86,24,2017,0,False
3866,2012,7402,-99,25,2016,0,True
3867,1996,3948,-87,38,2016,1,True
3868,1955,1520,-82,38,2016,0,True
3869,1983,9694,-87,46,2016,1,False
3870,2006,1445,-81,21,2018,1,True
3871,1937,5602,-81,25,2016,0,True
3872,1993,6117,-87,28,2016,0,True
3873,1967,4795,-86,38,2016,0,False
3874,2015,7602,-94,21,2017,1,True
3875,1973,2872,-87,42,2018,1,True
3876,1926,2741,-99,42,2016,0,True
3877,1948,1954,-90,28,2018,0,True
3878,2012,2288,-94,25,2017,0,True
3879,2005,7763,-82,29,2016,0,False
3880,1957,1142,-99,29,2016,0,True
3881,2003,7144,-81,46,2018,1,True
3882,1928,8342,-87,38,2017,1,True
3883,1989,3762,-87,46,2016,1,False
3884,1916,5055,-87,46,2018,0,True
3885,2010,6774,-84,46,2017,0,True
3886,1962,4955,-87,38,2018,1,True
3887,2012,6873,-99,46,2017,1,True
3888,2009,3671,-90,46,2018,0,True
3889,1966,6289,-90,26,2017,0,False
3890,1944,1771,-82,21,2016,0,True
3891,1966,3333,-81,28,2016,0,False
3892,1951,8751,-97,24,2016,1,True
3893,2014,5678,-81,38,2017,1,True
3894,2013,5003,-94,24,2016,0,False
3895,2014,7990,-99,42,2017,0,True
3896,1922,5795,-87,21,2018,1,True
3897,1923,1073,-86,24,2016,1,False
3898,2008,5670,-94,29,2017,0,False
3899,1966,4805,-87,37,2016,0,False
3900,1961,6762,-84,21,2016,0,False
3901,1912,8340,-87,42,2018,0,False
3902,1924,2883,-84,46,2018,1,True
3903,1921,4996,-84,42,2018,1,True
3904,2013,1610,-84,38,2016,0,True
3905,1933,5988,-99,42,2018,0,False
3906,1959,6207,-81,37,2016,1,False
3907,2014,6750,-95,21,2016,0,False
3908,1933,3496,-90,37,2016,0,True
3909,1961,7479,-84,21,2016,1,False
3910,1910,5388,-99,37,2018,0,True
3911,1980,5677,-84,28,2016,0,False
3912,1924,5235,-86,38,2016,1,True
3913,1981,3951,-97,46,2017,0,True
3914,1971,1668,-94,25,2018,1,True
3915,1992,1027,-94,28,2018,1,True
3916,1936,5163,-81,25,2016,0,False
3917,1998,7339,-90,38,2017,0,False
3918,1945,5931,-86,46,2016,1,True
3919,1976,6888,-97,29,2017,1,True
3920,1997,1591,-94,29,2016,0,True
3921,2014,7885,-87,38,2016,0,True
3922,2015,5885,-94,29,2017,1,True
3923,1951,2013,-87,29,2017,0,True
3924,1935,1387,-86,37,2017,1,False
3925,1932,3786,-90,21,2018,1,True
3926,1933,2377,-97,28,2016,0,True
3927,1966,2331,-84,38,2016,0,False
3928,1911,6146,-84,37,2016,0,True
3929,1991,6283,-95,21,2016,0,True
3930,1920,5649,-82,29,2016,0,True
3931,1947,3997,-95,46,2018,0,False
3932,1982,8984,-90,42,2018,1,False
3933,2011,7004,-87,37,2017,1,True
3934,1987,1007,-95,25,2016,1,True
3935,2000,1358,-97,46,2017,0,False
3936,1938,5411,-90,38,2018,1,False
3937,1972,3275,-90,24,2017,0,True
3938,1951,4970,-94,24,2017,1,False
3939,1929,7107,-90,46,2018,1,True
3940,1938,1537,-84,37,2018,0,True
3941,2007,8251,-81,37,2016,0,False
3942,1966,1398,-97,46,2017,1,True
3943,1992,2068,-84,37,2017,1,True
3944,2004,9580,-99,38,2016,0,False
3945,1996,9195,-97,42,2016,1,True
3946,1970,8366,-99,42,2018,0,False
3947,1922,5766,-82,26,2016,1,True
3948,1912,1092,-99,25,2017,0,True
3949,1999,1041,-90,24,2018,0,True
3950,1979,4355,-81,21,2017,0,False
3951,1925,4684,-90,24,2018,0,False
3952,1918,3601,-97,37,2017,1,True
3953,1921,7362,-84,21,2017,1,True
3954,1920,7424,-81,42,2018,1,True
3955,1967,9955,-81,26,2018,1,False
3956,2002,7983,-99,37,2016,0,False
3957,1996,8821,-99,28,2016,1,False
3958,1993,9682,-94,26,2016,0,False
3959,1968,1332,-81,37,2017,0,False
3960,1962,5262,-94,42,2018,0,False
3961,1935,1472,-94,25,2016,0,False
3962,1955,3334,-95,46,2017,0,False
3963,1948,3929,-90,28,2018,0,True
3964,1996,6374,-82,37,2017,0,True
3965,1984,2772,-82,42,2017,0,False
3966,1941,9443,-94,25,2017,0,False
3967,1974,1637,-90,29,2016,0,False
3968,1987,9264,-90,24,2017,0,False
3969,2016,6553,-94,46,2016,0,False
3970,1986,4119,-99,38,2018,1,False
3971,1969,5805,-86,28,2016,0,False
3972,1941,9924,-95,37,2017,1,False
3973,1939,1738,-84,26,2017,1,True
3974,1947,4296,-95,42,2016,0,False
3975,1920,7531,-99,26,2017,0,False
3976,1993,3859,-94,46,2016,0,True
3977,2014,6341,-82,29,2018,0,True
3978,1999,2586,-99,28,2018,0,True
3979,1930,7034,-95,38,2017,0,True
3980,1954,3759,-82,24,2017,1,True
3981,1918,8807,-99,46,2017,0,True
3982,1918,3472,-81,42,2016,1,True
3983,1970,8287,-99,21,2017,1,False
3984,1987,6556,-84,24,2017,1,True
3985,1910,9090,-82,24,2016,1,True
3986,1994,6898,-84,46,2017,0,False
3987,1941,4320,-99,42,2016,1,True
3988,1918,4117,-97,37,2017,1,True
3989,1986,8234,-94,29,2018,0,False
3990,1951,6566,-81,24,2018,1,False
3991,2010,3157,-94,26,2017,0,True
3992,1991,8589,-97,38,2018,0,False
3993,1930,9372,-94,46,2016,0,True
3994,1927,7149,-99,26,2017,1,True
3995,2003,3137,-94,38,2017,0,False
3996,1968,9148,-94,42,2016,0,False
3997,1922,8499,-84,25,2017,0,False
3998,1932,7529,-94,46,2018,1,False
3999,1989,3767,-81,24,2016,1,False
4000,2007,3167,-84,46,2017,0,False
4001,1936,4555,-95,26,2016,0,True
4002,1975,5547,-82,21,2018,1,False
4003,1913,3022,-84,37,2018,0,True
4004,1942,3132,-87,24,2016,1,True
4005,1920,9775,-90,37,2016,0,False
4006,1948,4085,-99,28,2018,0,False
4007,1982,9126,-97,42,2017,0,False
4008,1923,2815,-87,38,2016,1,True
4009,1938,8738,-99,24,2017,0,False
4010,1919,6117,-86,29,2018,1,False
4011,1956,8184,-95,24,2016,0,False
4012,1957,1052,-99,29,2016,0,True
4013,1945,2189,-84,21,2018,0,False
4014,1974,3220,-86,46,2018,0,False
4015,1986,8578,-86,29,2016,1,False
4016,1942,1121,-87,24,2018,0,True
4017,2016,4386,-87,26,2018,1,True
4018,1990,9710,-87,29,2018,0,False
4019,1985,9350,-95,25,2017,1,False
4020,1932,8892,-97,28,2018,0,False
4021,1923,4934,-94,24,2016,0,False
4022,1995,1658,-90,42,2017,1,True
4023,1998,5571,-87,28,2016,1,True
4024,1916,3506,-87,37,2017,0,True
4025,1928,8387,-99,37,2016,1,False
4026,2008,1167,-95,26,2017,0,True
4027,1975,5778,-97,37,2017,0,True
4028,2013,1795,-87,46,2016,0,True
4029,1913,3527,-84,24,2018,1,True
4030,1980,9342,-99,38,2018,0,True
4031,2009,3274,-97,37,2018,1,False
4032,1950,4204,-84,21,2018,0,True
4033,1921,9695,-97,42,2016,0,True
4034,1999,9034,-87,38,2018,1,False
